# foot :: Right:0,Left:1
# position :: 'A':1, 'M':2, 'GK':3, 'D':4
id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
156515,MarioPérez,63,D,178,Left,0,67,50,63,63,69,61,,,,,,
156518,DanielHernández,69,M,180,Left,0,64,62,60,62,72,68,,,,,,
156535,ThomasBuffel,72,M,175,Right,0,69,67,71,73,59,57,,,,,,
156542,JonathanLegear,71,M,179,Right,1,93,70,65,74,55,67,,,,,,
156544,MaartenMartens,75,M,176,Left,0,71,68,72,75,43,56,,,,,,
156545,OlegIachtchouk,70,A,183,Right,0,63,70,70,72,54,60,,,,,,
156549,GrégoryLorenzi,66,D,186,Left,0,44,47,60,41,68,75,,,,,,
156554,AlexandreBarbier,58,D,180,Right,0,33,32,41,35,57,74,,,,,,
156585,Romaric,74,M,187,Left,1,52,75,84,70,71,58,,,,,,
156600,PiotrĆwielong,64,M,171,Right,1,72,59,55,73,53,66,,,,,,
156616,FranckRibéry,88,M,170,Right,1,91,78,81,93,50,54,,,,,,
156625,BarelMouko,67,GK,177,Right,0,,,,,,,71,66,52,73,38,64
156634,CharlesDiers,64,M,185,Right,0,73,54,61,67,54,57,,,,,,
156647,FranckDjaDjédjé,65,A,176,Right,0,80,58,51,71,49,65,,,,,,
156649,YohanEudeline,66,M,182,Right,0,70,64,65,68,50,59,,,,,,
156650,YoanGouffran,75,A,176,Right,0,81,70,74,75,60,66,,,,,,
156655,EdsonBraafheid,73,D,180,Left,0,76,46,69,70,72,66,,,,,,
156664,DavidNorris,70,M,170,Right,0,59,61,71,66,65,59,,,,,,
156675,AndrewConsidine,64,D,183,Left,0,59,24,45,42,66,68,,,,,,
156676,RyanO'Leary,61,D,183,Right,0,69,12,33,50,61,64,,,,,,
156681,LasseNilsson,67,A,180,Right,1,83,63,56,68,49,54,,,,,,
156713,AndreasGranqvist,76,D,192,Right,0,57,62,61,57,78,74,,,,,,
156721,RudiSkacel,72,M,178,Left,1,79,70,71,70,64,71,,,,,,
156722,MathieuFlamini,76,M,178,Right,0,74,66,74,71,72,68,,,,,,
156726,JulienFaubert,67,D,180,Right,0,74,61,66,71,68,64,,,,,,
156776,JuanArango,74,M,180,Left,1,59,75,77,77,45,54,,,,,,
156786,GuillermoRojas,67,A,165,Left,1,92,54,58,70,49,52,,,,,,
156801,DanielAlcántar,63,D,168,Right,0,70,49,62,60,64,66,,,,,,
156838,LukasSinkiewicz,68,M,192,Right,1,53,48,57,45,77,73,,,,,,
156876,KangYong,57,D,178,Right,0,68,51,49,56,60,58,,,,,,
156894,DarrenPratley,72,M,185,Right,0,72,69,69,74,69,70,,,,,,
156905,StephenRice,59,M,179,Right,0,61,54,58,57,60,60,,,,,,
156914,Cícero,73,M,181,Left,1,67,71,72,64,65,80,,,,,,
156920,OlivierWerner,66,GK,193,Right,0,,,,,,,71,61,59,72,63,61
156953,Chuva,69,A,186,Right,0,74,65,56,66,57,68,,,,,,
156959,Ceará,71,D,175,Right,1,65,64,75,69,68,65,,,,,,
156970,Róbson,59,M,175,Right,0,48,48,59,35,67,59,,,,,,
156975,ChristopheBerra,73,D,191,Left,1,67,15,50,47,73,78,,,,,,
156986,GennaroSardo,72,D,190,Right,1,62,60,68,54,77,78,,,,,,
156988,AntonioNocerino,76,M,175,Right,0,76,69,76,71,77,68,,,,,,
157003,DennisCagara,61,D,172,Left,1,76,40,53,63,60,50,,,,,,
157006,DelPino,69,A,176,Right,0,71,61,67,67,54,76,,,,,,
157017,MiguelCalero,70,GK,189,Left,0,,,,,,,70,67,64,72,46,72
157020,JoelHuiqui,67,D,184,Right,0,66,37,48,45,72,71,,,,,,
157022,FaustoPinto,69,D,166,Left,0,73,52,65,62,60,70,,,,,,
157035,SergioSantana,69,A,180,Right,0,75,65,66,70,54,69,,,,,,
15704,PascalBosschaart,66,D,183,Left,0,54,48,62,55,68,67,,,,,,
15706,AljeSchut,67,D,193,Left,0,32,36,48,30,75,60,,,,,,
15708,RobvanDijk,66,GK,187,Right,0,,,,,,,63,67,64,64,34,70
157089,LucasAyala,68,M,175,Right,0,56,54,63,55,71,70,,,,,,
15709,PatrickZwaanswijk,72,D,190,Left,1,59,64,60,63,78,75,,,,,,
157098,Richy,67,D,184,Left,0,53,31,52,37,67,71,,,,,,
157117,Maicon,67,M,184,Right,0,64,67,66,70,47,54,,,,,,
157132,RodrigoTiuí,67,M,177,Left,1,83,66,64,70,40,68,,,,,,
157133,PaulCrowley,55,M,178,Right,0,55,42,52,38,57,56,,,,,,
157190,JohnRussell,56,M,176,Right,0,59,53,56,57,52,53,,,,,,
157217,NeriCardozo,72,M,171,Right,1,80,60,68,78,55,67,,,,,,
157226,SeanDillon,70,D,183,Right,0,75,42,68,56,75,70,,,,,,
15723,DirkKuyt,79,A,184,Right,1,69,80,74,76,70,79,,,,,,
157240,StephenElliott,68,A,176,Right,0,77,64,58,68,48,75,,,,,,
157269,Arizmendi,70,A,189,Right,0,75,64,63,72,59,62,,,,,,
157270,Toché,73,A,180,Right,1,63,73,51,62,52,77,,,,,,
157277,Fabiano,68,M,181,Right,0,67,69,68,65,65,72,,,,,,
157295,ChristianValdez,72,M,170,Right,1,82,62,71,68,64,48,,,,,,
157300,JérémyBlayac,67,A,187,Right,0,73,64,54,71,55,71,,,,,,
157301,RyanBabel,77,A,185,Right,0,84,72,68,82,52,68,,,,,,
157303,TomDeMul,70,A,173,Right,0,70,62,69,73,42,50,,,,,,
157304,ThomasVermaelen,83,D,183,Left,1,69,67,70,61,82,88,,,,,,
157305,RasmusLindgren,71,M,180,Right,1,67,70,69,65,70,70,,,,,,
157310,SylvainMarveaux,75,M,172,Left,0,75,72,77,76,59,58,,,,,,
157364,JuniorAgogo,64,A,178,Right,1,81,55,44,58,49,72,,,,,,
157371,AshleyVincent,62,A,183,Right,1,83,51,53,66,39,54,,,,,,
157379,RutgerWorm,60,A,180,Right,0,71,59,48,63,46,59,,,,,,
157392,BenoitAssou-Ekotto,78,D,180,Left,0,83,62,78,71,75,66,,,,,,
157393,MohamedSissoko,76,M,187,Right,1,79,62,72,70,81,72,,,,,,
157397,AnthonyMurphy,57,M,178,Right,0,72,50,55,57,56,59,,,,,,
157405,JosephNdo,60,M,179,Right,0,61,60,58,63,52,59,,,,,,
157407,BrendanClarke,57,GK,187,Right,0,,,,,,,57,56,56,61,54,58
157412,ChristianGiménez,73,M,179,Right,1,80,71,75,72,51,66,,,,,,
157427,AshkanDejagah,74,M,181,Left,1,79,68,70,78,51,66,,,,,,
157430,SejadSalihović,75,M,182,Left,0,50,81,82,75,74,55,,,,,,
157431,ChristianMüller,65,M,182,Right,0,71,64,61,70,42,43,,,,,,
157434,AndrijaDelibašić,69,A,187,Right,0,60,67,54,62,56,65,,,,,,
157463,DanieldeRidder,71,M,180,Right,1,71,65,72,72,47,58,,,,,,
157466,Amaya,64,D,190,Left,0,42,37,58,46,66,64,,,,,,
157470,AdamBarrett,64,D,178,Left,1,39,24,33,33,69,78,,,,,,
157479,PedroLópez,70,D,174,Right,0,75,62,68,63,70,63,,,,,,
157481,RaúlAlbiol,82,D,190,Right,1,56,54,66,58,81,80,,,,,,
157482,JamieMackie,67,A,173,Right,0,75,63,58,70,61,62,,,,,,
157484,JoshLow,57,M,185,Right,0,55,44,57,58,56,62,,,,,,
157492,JorgeValdivia,78,M,173,Right,0,70,69,76,86,56,59,,,,,,
157493,KamilKosowski,65,M,189,Left,0,68,68,66,63,61,55,,,,,,
157495,GiuseppeRossini,64,A,193,Right,1,46,63,42,43,56,72,,,,,,
157503,AlexandreSong,82,M,184,Right,1,72,57,72,76,84,74,,,,,,
157511,SheltonMartis,65,D,185,Right,0,56,40,41,54,68,71,,,,,,
157515,EfraínVelarde,71,M,171,Left,1,86,54,64,71,62,74,,,,,,
157518,MarcoAntonioPalacios,71,D,192,Right,0,58,48,62,42,72,69,,,,,,
157520,GonzaloPineda,67,M,177,Left,0,68,57,67,67,68,67,,,,,,
157528,MoritzStoppelkamp,70,M,180,Right,0,72,62,69,67,63,67,,,,,,
157537,ThomasPrager,67,M,174,Right,0,72,58,62,68,65,62,,,,,,
157546,AndreaDeFalco,64,M,179,Right,0,68,62,63,62,60,51,,,,,,
157581,DjamelMesbah,71,M,180,Left,1,80,61,72,68,63,54,,,,,,
157585,JulienIelsch,60,D,172,Left,1,78,36,56,54,58,48,,,,,,
157589,EnochShowunmi,62,A,196,Left,1,78,58,39,63,57,64,,,,,,
157592,ChristophSaurer,65,M,175,Right,0,76,60,64,70,42,56,,,,,,
157597,NikoKranjčar,79,M,185,Right,0,69,79,77,81,53,56,,,,,,
157611,PaulThomik,64,M,178,Right,1,84,55,61,63,61,63,,,,,,
157617,MarkusSteinhöfer,66,D,175,Right,0,67,56,70,67,64,62,,,,,,
157618,AndreasOttl,72,M,186,Right,0,57,54,65,64,74,75,,,,,,
157661,MattFryatt,72,A,178,Right,1,67,70,60,69,55,66,,,,,,
157663,JulianBennett,65,D,185,Left,0,75,40,63,56,67,66,,,,,,
157665,ScottDann,77,D,188,Right,0,71,43,57,59,78,81,,,,,,
157678,LaurentCiman,70,D,182,Right,0,69,48,62,39,66,70,,,,,,
157680,Ballesteros,73,D,188,Right,1,47,53,56,48,82,63,,,,,,
157682,JoséMari,72,A,183,Right,1,70,71,63,73,51,79,,,,,,
157703,UweHünemeier,68,D,189,Right,0,65,49,54,53,68,76,,,,,,
157707,BesartBerisha,63,A,185,Right,1,75,58,45,66,45,57,,,,,,
157708,MustafaKucukovic,63,A,193,Right,1,61,62,50,63,53,63,,,,,,
157716,MarcoRuss,73,D,190,Right,0,55,51,52,44,74,68,,,,,,
157723,MohammedTchité,74,A,177,Right,1,93,70,54,67,47,73,,,,,,
157734,AnssiJaakkola,61,GK,193,Right,0,,,,,,,63,61,58,63,58,62
157741,SimoneBentivoglio,68,M,184,Right,0,67,60,67,65,67,67,,,,,,
157752,GaetanoCaridi,67,M,176,Right,0,69,64,68,64,58,61,,,,,,
157774,ElvisAbbruscato,66,A,181,Left,0,75,64,56,63,47,69,,,,,,
157786,MaurizioPeccarisi,64,D,192,Right,1,52,41,41,38,70,68,,,,,,
157787,AngeloRea,63,D,185,Right,0,63,31,47,47,66,67,,,,,,
157791,GiuseppeDeFeudis,68,M,174,Left,0,70,58,67,67,59,58,,,,,,
157795,MarcoBernacci,68,A,193,Right,0,66,58,43,55,55,78,,,,,,
157801,NicoPulzetti,69,M,176,Right,0,67,60,72,66,65,64,,,,,,
157803,EdmondKapllani,65,A,185,Right,0,53,63,57,66,54,63,,,,,,
157819,KlemenLavrič,68,A,188,Right,0,61,67,57,66,48,68,,,,,,
157936,Naby-MoussaYattara,59,GK,179,Right,0,,,,,,,58,54,61,69,50,53
157941,DavidMooney,63,A,187,Right,0,67,60,46,51,48,68,,,,,,
157945,AlexSilva,78,D,192,Right,1,56,54,57,50,80,73,,,,,,
157947,ZéCastro,71,D,183,Right,0,63,47,62,55,70,70,,,,,,
157978,KalifaCissé,67,M,188,Right,0,62,50,65,59,69,69,,,,,,
157983,TommySmith,71,A,178,Right,0,69,69,60,73,51,63,,,,,,
15799,WimMennes,66,M,185,Right,0,61,63,63,56,68,66,,,,,,
158,MichaelBall,69,D,178,Left,0,68,41,64,62,70,66,,,,,,
158023,LionelMessi,94,A,169,Left,1,93,87,82,97,46,67,,,,,,
158030,MichaëlCordier,63,GK,184,Right,1,,,,,,,65,62,61,69,60,57
158036,TuliodeMelo,75,A,193,Right,1,63,73,61,67,60,83,,,,,,
158085,ClevelandTaylor,61,A,173,Right,1,84,46,50,64,42,51,,,,,,
158087,AlanTate,69,D,185,Right,0,54,46,58,53,71,75,,,,,,
158088,PabloÁlvarez,73,D,177,Right,0,79,61,68,65,74,70,,,,,,
158089,PabloLedesma,72,M,178,Right,1,68,62,72,73,68,63,,,,,,
158111,YohannRivière,64,A,185,Left,1,70,63,48,55,49,69,,,,,,
158121,BenoîtCostil,74,GK,186,Right,1,,,,,,,74,73,65,78,46,75
158128,DanieleMannini,73,A,183,Right,0,78,69,70,72,70,64,,,,,,
158131,FlorianMohr,64,D,182,Right,0,64,29,42,49,67,70,,,,,,
158132,DanielBrückner,66,M,183,Left,0,77,58,60,70,53,61,,,,,,
158133,JeffersonFarfán,84,M,178,Right,1,86,79,80,85,62,64,,,,,,
158138,AaronHunt,75,M,183,Left,0,77,73,71,78,55,68,,,,,,
158142,ZolaMatumona,64,M,165,Left,0,56,62,64,69,41,58,,,,,,
158144,SalvaSevilla,74,M,178,Right,1,65,72,78,69,61,60,,,,,,
158151,LandryMulemo,64,D,177,Left,1,79,57,60,67,63,61,,,,,,
158167,MarioSonnleitner,66,D,182,Right,0,77,37,45,47,68,74,,,,,,
158172,MichaelParensen,67,M,180,Left,0,72,54,65,65,65,63,,,,,,
158175,ManfredRazenböck,58,GK,190,Right,0,,,,,,,58,61,57,55,40,60
158181,AndreasRauscher,53,D,179,Right,0,48,32,40,39,58,61,,,,,,
158185,RicardoVillar,65,M,177,Right,0,65,61,61,67,52,57,,,,,,
158192,PatrickWolf,66,M,184,Right,1,87,61,62,67,49,62,,,,,,
158196,Marc-AntoineFortuné,70,A,183,Right,0,72,66,56,72,53,74,,,,,,
158216,Juanra,67,D,183,Right,0,68,45,62,48,69,64,,,,,,
158217,MarianoBogliacino,73,M,177,Left,1,62,70,74,76,65,66,,,,,,
158228,ElsadZverotic,61,D,179,Right,0,65,54,62,62,64,61,,,,,,
158230,AlanJulian,58,GK,188,Right,0,,,,,,,60,55,56,62,49,60
158232,SalomonKalou,81,A,186,Right,1,84,74,69,85,52,74,,,,,,
158242,GibrilSankoh,71,D,187,Right,0,64,50,65,60,73,66,,,,,,
158260,XavierChen,68,D,175,Right,0,76,44,65,63,65,65,,,,,,
158268,RichardSocrier,71,A,186,Right,1,58,71,52,62,60,78,,,,,,
158271,JulienGorius,71,M,182,Right,1,65,74,69,70,62,63,,,,,,
158282,ClaudioLustenberger,62,D,182,Left,0,72,48,61,63,66,68,,,,,,
158285,SteveGohouri,68,D,189,Left,0,53,46,44,41,69,73,,,,,,
158333,DamirVrancic,64,M,184,Right,0,67,52,62,64,65,64,,,,,,
158351,MarkGonzález,76,M,176,Left,1,91,80,72,77,48,72,,,,,,
158372,IbrahimAfellay,82,A,180,Right,1,90,77,76,85,57,59,,,,,,
158375,NanaAkwasiAsare,70,M,172,Left,0,79,64,67,72,65,70,,,,,,
158385,JanWuytens,72,D,189,Left,0,49,51,63,57,74,67,,,,,,
158388,MarcinSmoliński,57,M,174,Left,0,57,59,56,56,51,68,,,,,,
158394,KenReichel,64,D,185,Left,0,68,54,63,65,68,62,,,,,,
158420,André-JoëlSami,69,D,190,Right,0,53,44,57,44,70,77,,,,,,
158428,SébastienMeoli,61,D,186,Left,0,47,43,52,48,65,68,,,,,,
158435,NicolasMarazzi,61,M,177,Right,0,59,62,62,65,62,65,,,,,,
158438,GelsonFernandes,74,M,183,Right,0,79,63,66,69,70,68,,,,,,
158443,DidierCrettenand,62,M,180,Right,1,69,44,67,63,61,43,,,,,,
158444,MišoBrečko,69,D,178,Right,0,73,45,63,65,68,68,,,,,,
158455,LorenzoSquizzi,66,GK,191,Right,0,,,,,,,64,66,63,67,48,66
158472,AntonioGiosa,65,D,185,Left,0,54,40,43,43,70,68,,,,,,
158476,ScottBarron,60,D,178,Left,0,67,48,60,57,62,55,,,,,,
158483,JohnnyLeoni,69,GK,189,Right,0,,,,,,,74,71,59,69,46,67
158485,JoãoCarlos,73,D,189,Right,0,68,56,65,63,75,71,,,,,,
158505,Adaílton,65,D,190,Right,0,64,47,50,46,70,64,,,,,,
158522,RowanVine,62,A,185,Right,1,59,64,54,55,55,60,,,,,,
158525,KenwyneJones,79,A,187,Right,1,80,75,54,76,65,86,,,,,,
158541,IbrahimSekagya,72,D,185,Right,1,62,46,46,63,75,76,,,,,,
158543,OribePeralta,70,A,178,Right,0,68,70,64,74,48,71,,,,,,
158589,EzequielMiralles,74,A,176,Right,1,55,74,56,72,57,82,,,,,,
158595,AlejandroCastro,63,D,176,Right,1,66,44,67,63,65,59,,,,,,
15861,AndyWilliams,67,M,173,Right,0,64,65,66,67,49,42,,,,,,
158624,MatthieuChalmé,75,D,176,Right,0,74,57,76,64,74,69,,,,,,
158625,Dante,77,D,188,Left,1,66,64,74,66,81,73,,,,,,
158626,MathieuDebuchy,77,D,178,Right,0,78,60,78,70,74,73,,,,,,
158627,NicolasFauvergue,66,A,193,Right,1,57,67,56,63,56,81,,,,,,
158644,NicolasRaynier,61,A,181,Right,1,79,61,47,67,46,59,,,,,,
158657,ThomasKessler,72,GK,197,Right,1,,,,,,,75,73,68,72,56,70
158664,EnisAlushi,66,M,180,Right,0,69,61,65,68,62,60,,,,,,
158667,ThomasBröker,64,A,186,Right,1,83,61,44,58,56,65,,,,,,
158675,KnutOlavRindarøy,71,D,178,Left,1,81,57,72,66,70,60,,,,,,
158676,WilliamKvist,76,M,184,Right,0,67,65,76,64,76,62,,,,,,
158677,MortenBertolt,61,M,187,Right,1,63,52,65,54,63,57,,,,,,
158684,PaulObiefule,56,M,184,Right,0,64,51,52,53,61,63,,,,,,
158685,RodrigoDefendi,63,D,190,Left,0,44,28,41,34,67,68,,,,,,
158716,DavidEdwards,67,M,185,Right,0,69,57,69,67,62,63,,,,,,
158718,RobertoColombo,65,GK,190,Right,0,,,,,,,63,64,55,69,53,68
158739,ReyVolpato,63,A,187,Left,0,67,62,48,68,55,63,,,,,,
158742,FlorentPerraud,57,GK,180,Right,0,,,,,,,54,56,52,56,34,62
158746,ManuelWeber,67,M,184,Right,0,69,58,64,65,67,64,,,,,,
158766,DavidGonzález,65,M,171,Right,0,64,52,57,73,51,55,,,,,,
158777,PhilippTschauner,67,GK,196,Right,0,,,,,,,70,66,60,69,53,66
158797,FlorianStahel,61,D,185,Right,1,77,49,56,59,65,66,,,,,,
158799,NielsFleuren,63,D,176,Left,0,66,42,60,50,62,64,,,,,,
158800,WillemJanssen,73,M,186,Left,0,72,65,70,70,68,63,,,,,,
158802,IainTurner,64,GK,193,Right,1,,,,,,,62,65,60,65,62,66
158804,LeonOsman,77,M,173,Right,0,70,73,72,81,58,68,,,,,,
158806,JuanluHens,64,M,178,Right,1,69,61,66,62,50,53,,,,,,
158810,GökhanInler,80,M,183,Right,0,72,76,79,75,79,73,,,,,,
158817,FernandoEspinosa,66,M,168,Right,0,65,52,68,62,62,68,,,,,,
158826,CiriloSaucedo,71,GK,186,Right,1,,,,,,,65,76,71,71,42,73
158837,JuanCarlosLeaño,61,D,184,Right,0,45,52,50,54,67,51,,,,,,
158839,GuadalupeMartínez,55,GK,189,Right,0,,,,,,,60,55,47,56,20,48
158851,JeanBeausejour,74,M,177,Left,1,83,69,71,77,69,63,,,,,,
158855,TobiasWeis,73,M,170,Right,1,74,59,74,71,73,62,,,,,,
158856,ChristianGentner,74,M,189,Left,1,71,66,76,70,73,69,,,,,,
158867,AnthonyGerrard,67,D,188,Right,0,61,34,46,56,67,73,,,,,,
158871,ThomasReinmann,61,D,176,Right,0,60,47,64,65,62,59,,,,,,
158902,DanielFox,68,D,183,Left,0,69,51,69,60,68,66,,,,,,
158905,PirminSchwegler,75,M,178,Right,0,76,63,75,75,71,72,,,,,,
158912,MarcoSchneuwly,63,A,183,Left,0,62,61,54,58,58,69,,,,,,
158915,StefanoBotta,64,M,173,Left,1,69,54,68,62,56,61,,,,,,
158933,PetterAndersson,73,M,180,Right,1,83,70,68,76,49,58,,,,,,
158937,RenéGartler,63,A,181,Right,0,70,59,49,64,50,67,,,,,,
158963,LucasBiglia,75,M,178,Right,0,53,64,73,76,72,60,,,,,,
158964,HugoColace,66,M,179,Left,0,55,55,65,69,66,67,,,,,,
158990,FedericoNieto,70,A,190,Right,0,63,67,44,63,55,72,,,,,,
158994,MarcoPadalino,68,M,177,Right,1,88,58,65,65,61,59,,,,,,
159001,PeterLarsson,70,D,187,Right,1,47,36,37,29,77,77,,,,,,
159005,CésarSantin,73,A,174,Right,1,78,72,65,78,55,61,,,,,,
159028,MatíasSilvestre,77,D,184,Right,0,65,49,53,53,78,80,,,,,,
159029,MikaelYourassowsky,57,A,179,Left,0,50,53,54,61,62,60,,,,,,
159034,StevenTaylor,76,D,188,Right,0,63,39,55,44,78,75,,,,,,
159039,DavideZoboli,70,D,190,Right,0,53,41,58,38,74,74,,,,,,
159040,GianniMunari,73,M,190,Right,1,51,67,75,65,69,74,,,,,,
159043,JonathanPitroipa,77,A,176,Right,1,94,61,70,77,36,57,,,,,,
159051,RomualdPeiser,75,GK,187,Right,0,,,,,,,76,73,69,77,52,73
159065,EzequielLavezzi,85,A,173,Right,1,92,76,72,90,59,56,,,,,,
159074,DeanShiels,64,M,180,Right,0,73,57,56,68,42,48,,,,,,
159077,BobHarris,50,D,168,Left,0,48,36,39,53,51,55,,,,,,
159080,CraigBryson,68,M,170,Right,0,73,65,63,71,55,57,,,,,,
159096,SölviOttesen,73,D,188,Right,0,68,44,52,45,75,75,,,,,,
159145,BafétimbiGomis,81,A,184,Right,1,78,79,57,72,62,81,,,,,,
159147,LoïcPerrin,75,M,180,Right,0,64,68,76,77,70,68,,,,,,
159167,RafaelMarques,70,D,185,Left,0,44,51,48,50,74,64,,,,,,
159171,Jurado,77,M,176,Right,0,75,71,78,82,46,54,,,,,,
159172,Trashorras,71,M,179,Right,1,54,71,78,72,59,47,,,,,,
159175,AlaixysRomao,76,M,180,Right,0,66,52,74,67,78,78,,,,,,
159202,GerardoRodríguez,67,M,176,Left,0,69,53,69,64,68,62,,,,,,
159233,EnricoGuarna,69,GK,185,Right,0,,,,,,,67,68,60,75,47,70
159234,JasonČulina,71,M,175,Right,1,71,65,73,62,67,66,,,,,,
159240,MichaelKrohn-Dehli,75,M,170,Right,0,74,69,67,77,48,55,,,,,,
159241,MarcoCellini,66,A,170,Right,0,78,64,59,68,43,55,,,,,,
159261,FabioQuagliarella,80,A,180,Right,1,75,84,72,78,59,62,,,,,,
159265,ChristianPuggioni,75,GK,187,Right,0,,,,,,,74,74,65,79,50,78
159274,ManuelCoppola,68,M,172,Right,0,75,53,68,62,62,52,,,,,,
159278,AgostinoGarofalo,66,D,178,Left,0,67,53,59,62,66,65,,,,,,
159283,LeandroGuerreiro,73,M,182,Right,1,64,58,64,62,77,71,,,,,,
159284,RaffaelePalladino,74,A,180,Right,1,81,68,65,84,53,62,,,,,,
159287,RiccardoMontolivo,81,M,181,Right,1,71,76,83,79,68,63,,,,,,
159292,BrianNielsen,66,M,180,Left,0,79,63,62,69,52,56,,,,,,
159302,AndyWilkinson,74,D,180,Right,0,65,40,59,62,72,72,,,,,,
159315,AlexanderPöllhuber,58,D,200,Right,1,44,23,42,38,66,58,,,,,,
159330,MarioReiter,60,M,186,Right,0,66,45,56,60,67,63,,,,,,
159332,ArmandoNavarrete,70,GK,178,Left,0,,,,,,,72,68,63,73,49,69
159339,AdnanCustović,66,A,186,Right,0,58,73,66,64,58,65,,,,,,
159343,GarryRichards,56,D,191,Right,0,57,32,38,28,62,72,,,,,,
159354,ErwinHoffer,73,A,176,Right,1,86,68,57,72,47,65,,,,,,
159357,BernhardSchachner,57,M,178,Right,0,64,46,56,60,58,62,,,,,,
159359,PatrickAmoah,64,A,183,Right,1,79,59,49,66,48,62,,,,,,
159370,LoukasVyntra,73,D,184,Right,0,74,64,69,60,75,68,,,,,,
159379,AndreaGiallombardo,63,D,175,Left,0,67,46,60,57,62,51,,,,,,
159381,YohanDémont,68,M,181,Right,0,73,63,70,66,63,64,,,,,,
159382,PauloSérgio,73,A,165,Right,1,82,60,70,76,44,58,,,,,,
159391,IanBlack,64,M,173,Right,0,68,53,61,64,64,65,,,,,,
159418,Arouca,77,M,171,Right,0,76,66,74,78,77,70,,,,,,
159424,PedroSilva,70,D,180,Right,0,61,62,72,66,72,70,,,,,,
15947,PabloMastroeni,68,M,178,Right,0,61,53,51,60,74,75,,,,,,
159490,PaulRobinson,72,D,175,Left,0,53,47,68,57,75,72,,,,,,
159495,IanGoodison,63,D,185,Right,1,58,28,38,38,70,68,,,,,,
159499,MarcoZambelli,68,D,180,Right,0,77,49,60,59,69,59,,,,,,
159518,DiegoPérez,75,M,177,Right,0,64,58,74,69,75,74,,,,,,
159537,Roberto,64,A,190,Left,0,47,61,42,55,58,69,,,,,,
159566,Abraham,62,M,178,Right,1,57,64,70,60,54,44,,,,,,
159577,DamienDelaney,68,D,191,Left,0,63,43,59,31,71,78,,,,,,
159578,ClaytonDonaldson,64,A,185,Right,1,78,61,48,62,49,59,,,,,,
159580,Damià,69,D,188,Right,0,76,55,67,70,68,63,,,,,,
159582,Javito,72,A,173,Right,1,89,68,65,71,52,56,,,,,,
159599,ScottWiseman,60,D,183,Right,0,66,31,56,58,62,62,,,,,,
15976,SanderBoschker,73,GK,184,Left,1,,,,,,,68,77,65,71,42,79
15992,SimonCziommer,68,M,176,Right,0,67,70,69,71,60,54,,,,,,
16,LuisGarcía,75,A,177,Right,0,75,78,67,80,52,61,,,,,,
16005,PeterVanderHeyden,64,D,184,Left,0,62,53,62,57,69,68,,,,,,
160292,BenWatson,73,M,178,Right,1,66,68,72,72,69,62,,,,,,
160293,TomSoares,65,M,183,Right,0,70,62,68,68,59,59,,,,,,
160294,SamTogwell,63,M,180,Right,0,68,50,63,64,60,62,,,,,,
160295,EugeneGaleković,66,GK,187,Right,0,,,,,,,71,62,62,67,58,63
160310,JesúsGámez,76,D,182,Right,1,76,48,66,64,80,72,,,,,,
160311,StephenHunt,74,M,172,Left,1,77,71,69,74,65,67,,,,,,
160316,AlexTerra,65,A,166,Right,0,77,67,59,70,49,58,,,,,,
160527,AndréLima,73,A,185,Right,1,66,71,59,68,53,82,,,,,,
160556,SergeyKornilenko,76,A,185,Left,0,73,75,58,64,55,76,,,,,,
160578,IgorLolo,71,D,180,Right,0,66,49,47,60,74,74,,,,,,
160614,MiodragDžudović,70,D,197,Right,1,71,54,46,39,77,65,,,,,,
160615,SewerynGancarczyk,64,D,181,Left,1,75,54,63,58,66,60,,,,,,
160741,DavidAbraham,71,D,188,Right,0,65,56,54,58,75,72,,,,,,
160766,JérémyMénez,81,M,181,Right,1,87,74,78,84,56,65,,,,,,
160769,LaurenceWilson,59,D,178,Left,0,71,46,58,60,56,58,,,,,,
160770,ÓlafurSkúlason,63,M,183,Left,0,66,57,61,56,66,69,,,,,,
160772,Borges,78,A,176,Right,0,71,74,61,75,55,84,,,,,,
160774,Fred,79,A,185,Right,1,67,80,67,74,54,82,,,,,,
16097,NickRimando,72,GK,178,Right,1,,,,,,,74,71,71,74,51,68
1611,MartinStranzl,74,D,190,Right,1,60,54,66,57,76,70,,,,,,
161214,BrunoSilva,66,D,178,Right,0,65,59,65,66,69,63,,,,,,
161215,SergeyNarubin,67,GK,196,Right,0,,,,,,,66,70,68,66,42,68
16125,TyroneMarshall,63,D,188,Right,0,63,42,48,42,69,68,,,,,,
161259,EvgeniySavin,68,A,187,Right,0,71,70,62,65,52,71,,,,,,
161463,ChidiOdiah,72,D,183,Right,1,84,65,67,69,70,73,,,,,,
161468,PabloGuiñazú,78,M,172,Left,0,67,59,73,71,77,73,,,,,,
161510,TarmoKink,66,A,183,Left,0,67,65,58,66,49,73,,,,,,
161596,AlexandrOrekhov,70,D,198,Right,1,50,46,45,51,79,70,,,,,,
161626,ShamilAsildarov,67,A,186,Right,0,63,67,52,61,54,70,,,,,,
161642,MichaelSymes,60,A,191,Right,0,54,59,41,51,48,59,,,,,,
161644,MarvinMatip,66,D,184,Right,0,65,42,53,45,68,74,,,,,,
161646,JoanHartock,63,GK,189,Right,1,,,,,,,67,58,61,69,55,65
